Site ID,Account ID,Building ID,Market,Site Address,City,State,Postal Code,Network Proximity,On Zayo Network Status
Site-019940,Acct-003527,Bldg-259901,Atlanta,8482 Thomas Rd,Riverdale,GA,30274,29536.37,Not on Zayo Network
Site-019941,Acct-003527,Bldg-259928,Atlanta,7900 Lake Ridge Cir,Riverdale,GA,30296,22534.58,Not on Zayo Network
Site-019942,Acct-003527,Bldg-259963,Atlanta,6630 Camp St,Riverdale,GA,30274,10865.92,Not on Zayo Network
Site-019943,Acct-003527,Bldg-259965,Atlanta,400 Roberts Dr,Riverdale,GA,30274,2009.43,Not on Zayo Network
Site-019944,Acct-003527,Bldg-259967,Atlanta,5885 Maddox Rd,Morrow,GA,30260,20104.46,Not on Zayo Network
Site-019945,Acct-003527,Bldg-259964,Atlanta,160 Roberts Dr,Riverdale,GA,30274,16893.03,Not on Zayo Network
Site-019946,Acct-003527,Bldg-259997,Atlanta,1725 Cheryl Leigh Dr,Riverdale,GA,30296,9681.17,Not on Zayo Network
Site-019947,Acct-003530,Bldg-271969,Dallas,909 Lake Carolyn Pkwy,Irving,TX,75039,2005.22,Not on Zayo Network
Site-019948,Acct-003527,Bldg-260353,Atlanta,2750 Forest Pkwy,Ellenwood,GA,30294,23506.5,Not on Zayo Network
Site-019949,Acct-003527,Bldg-260347,Atlanta,5517 W Fayetteville Rd,Atlanta,GA,30349,1156.71,Not on Zayo Network
Site-019950,Acct-003527,Bldg-260355,Atlanta,4199 Old Rock Cut Rd,Conley,GA,30288,14761.51,Not on Zayo Network
Site-019951,Acct-003527,Bldg-260358,Atlanta,5451 W Fayetteville Rd,Atlanta,GA,30349,878.41,Not on Zayo Network
Site-019952,Acct-003527,Bldg-260382,Atlanta,5500 Reynolds Rd,Forest Park,GA,30297,292.84,Not on Zayo Network
Site-019953,Acct-003527,Bldg-260363,Atlanta,5745 W Lees Mill Rd,Atlanta,GA,30349,1869.18,Not on Zayo Network
Site-019954,Acct-003527,Bldg-260364,Atlanta,1525 Norman Dr,Atlanta,GA,30349,426.14,Not on Zayo Network
Site-019955,Acct-003527,Bldg-260389,Atlanta,1588 Lovejoy Rd,Hampton,GA,30228,2160.35,Not on Zayo Network
Site-019956,Acct-003527,Bldg-260410,Atlanta,1308 Arnold St,Jonesboro,GA,30236,1034.96,Not on Zayo Network
Site-019957,Acct-003527,Bldg-260411,Atlanta,7971 Kendrick Rd,Jonesboro,GA,30238,24701.87,Not on Zayo Network
Site-019958,Acct-003527,Bldg-260412,Atlanta,7534 Tara Rd,Jonesboro,GA,30236,24703.45,Not on Zayo Network
Site-019959,Acct-003527,Bldg-260414,Atlanta,1905 Walt Stephens Rd,Jonesboro,GA,30236,37553.11,Not on Zayo Network
Site-019960,Acct-003527,Bldg-260415,Atlanta,2984 Mount Zion Rd,Jonesboro,GA,30236,34490.88,Not on Zayo Network
Site-019961,Acct-003527,Bldg-260437,Atlanta,1587 McDonough Rd,Hampton,GA,30228,1294.27,Not on Zayo Network
Site-019962,Acct-003527,Bldg-260425,Atlanta,1090 McDonough Rd,Hampton,GA,30228,56436.12,Not on Zayo Network
Site-019963,Acct-001366,Bldg-288712,Dallas,2980 Matlock Rd,Mansfield,TX,76063,6914.78,Not on Zayo Network
Site-019964,Acct-000700,Bldg-316599,Dallas,3333 W Walnut St,Garland,TX,75042,12582.07,Not on Zayo Network
Site-019965,Acct-001366,Bldg-289233,Atlanta,3079 E Shadowlawn Ave NE,Atlanta,GA,30305,540.88,Not on Zayo Network
Site-019966,Acct-000700,Bldg-316181,Dallas,3304 Denton Hwy,Haltom City,TX,76117,7528.05,Not on Zayo Network
Site-019967,Acct-001366,Bldg-288731,Denver,2997 Ulster St,Denver,CO,80238,2331.68,Not on Zayo Network
Site-019968,Acct-001366,Bldg-289246,Dallas,3080 W Interstate 20,Grand Prairie,TX,75052,5604.07,Not on Zayo Network
Site-019969,Acct-003386,Bldg-289246,Dallas,3080 W Interstate 20,Grand Prairie,TX,75052,5604.07,Not on Zayo Network
Site-019970,Acct-000700,Bldg-318393,Dallas,3501 N Belt Line Rd,Irving,TX,75062,69.5,Not on Zayo Network
Site-019971,Acct-001366,Bldg-289375,Dallas,3111 W Commerce St,Dallas,TX,75212,743.95,Not on Zayo Network
Site-019972,Acct-001366,Bldg-288755,Dallas,3 Prestige Cir,Allen,TX,75002,25298.11,Not on Zayo Network
Site-019973,Acct-000700,Bldg-316655,Dallas,1102 Texas St,Lewisville,TX,75057,10875.67,Not on Zayo Network
Site-019974,Acct-000700,Bldg-316656,Atlanta,635 Terrell Mill Rd,Atlanta,GA,30349,2405.59,Not on Zayo Network
Site-019975,Acct-001366,Bldg-289020,Dallas,3014 S Highway 77,Waxahachie,TX,75165,115629.95,Not on Zayo Network
Site-019976,Acct-001366,Bldg-289270,Denver,3093 W 104th Ave,Westminster,CO,80031,6317.18,Not on Zayo Network
Site-019977,Acct-001366,Bldg-288775,Denver,30 E Buckskin Rd,Alma,CO,80420,283377.79,Not on Zayo Network
Site-019978,Acct-000700,Bldg-316757,Atlanta,1104 Highway 20 81,McDonough,GA,30253,91578.26,Not on Zayo Network
Site-019979,Acct-001366,Bldg-289274,Denver,3096 S Sheridan Blvd,Denver,CO,80227,5238.16,Not on Zayo Network
Site-019980,Acct-000700,Bldg-316280,Dallas,6301 Coit Rd,Plano,TX,75024,6546.66,Not on Zayo Network
Site-019981,Acct-000700,Bldg-316688,Denver,6350 Sheridan Blvd,Arvada,CO,80003,4450.45,Not on Zayo Network
Site-019982,Acct-000700,Bldg-316684,Atlanta,6350 Oakley Rd,Union City,GA,30291,9339.66,Not on Zayo Network
Site-019983,Acct-000700,Bldg-316687,Denver,6350 S Parker Rd,Aurora,CO,80016,265.7,Not on Zayo Network
Site-019984,Acct-001366,Bldg-288817,Denver,300 E Miller Ct,Castle Rock,CO,80104,59102.53,Not on Zayo Network
Site-019985,Acct-000700,Bldg-316389,Dallas,3320 Cherry Ln,Fort Worth,TX,76116,421.48,Not on Zayo Network
Site-019986,Acct-000700,Bldg-316699,Dallas,3344 N Galloway Ave,Mesquite,TX,75150,107.39,Not on Zayo Network
Site-019987,Acct-000700,Bldg-316707,Atlanta,3345 Cobb Pkwy NW,Acworth,GA,30101,23824.13,Not on Zayo Network
Site-019988,Acct-001366,Bldg-289347,Dallas,3101 W 6th St,Fort Worth,TX,76107,7655.72,Not on Zayo Network
Site-019989,Acct-001366,Bldg-289387,Atlanta,312 Beaty Cir,Flovilla,GA,30216,192785.9,Not on Zayo Network
Site-019990,Acct-000700,Bldg-316735,Atlanta,335 Carrollton St,Temple,GA,30179,119468.4,Not on Zayo Network
Site-019991,Acct-001366,Bldg-289352,Atlanta,3103 Sports Ave SE,Smyrna,GA,30080,805.48,Not on Zayo Network
Site-019992,Acct-001366,Bldg-289345,Atlanta,3101 Parkbrooke Cir,Woodstock,GA,30189,25455.21,Not on Zayo Network
Site-019993,Acct-001366,Bldg-289348,Dallas,3101 W Spring Creek Pkwy,Plano,TX,75023,8067.62,Not on Zayo Network
Site-019994,Acct-001366,Bldg-289359,Dallas,3108 Bairds Ln,Burleson,TX,76028,37954.97,Not on Zayo Network
Site-019995,Acct-001366,Bldg-289379,Atlanta,3115 E Shadowlawn Ave NE,Atlanta,GA,30305,482.98,Not on Zayo Network
Site-019996,Acct-000700,Bldg-316770,Atlanta,637 Cobb Pkwy S,Marietta,GA,30060,58.16,Not on Zayo Network
Site-019997,Acct-000700,Bldg-316762,Denver,6366 E Evans Ave,Denver,CO,80222,54.37,Not on Zayo Network
Site-019998,Acct-001366,Bldg-289409,Atlanta,3125 Marjan Dr,Atlanta,GA,30340,7479.53,Not on Zayo Network
Site-019999,Acct-001366,Bldg-289407,Denver,3125 Federal Blvd,Denver,CO,80211,376.48,Not on Zayo Network
Site-020000,Acct-000700,Bldg-316853,Denver,6390 Sheridan Blvd,Arvada,CO,80003,4867.97,Not on Zayo Network
Site-020001,Acct-001366,Bldg-289436,Dallas,3131 Custer Rd,Plano,TX,75075,7889.72,Not on Zayo Network
Site-020002,Acct-000700,Bldg-316817,Atlanta,6385 Roswell Rd,Atlanta,GA,30328,2580.62,Not on Zayo Network
Site-020003,Acct-001366,Bldg-289463,Atlanta,3145 Peachtree Rd NE,Atlanta,GA,30305,14.42,Not on Zayo Network
Site-020004,Acct-000700,Bldg-316842,Denver,3352 Youngfield St,Wheat Ridge,CO,80033,217.79,Not on Zayo Network
Site-020005,Acct-000700,Bldg-318530,Dallas,3510 W Airport Fwy,Irving,TX,75062,5699.19,Not on Zayo Network
Site-020006,Acct-000700,Bldg-316866,Denver,3355 S Wadsworth Blvd,Denver,CO,80227,82.2,Not on Zayo Network
Site-020007,Acct-001366,Bldg-289505,Atlanta,3158 Peachtree Rd NE,Atlanta,GA,30305,145.96,Not on Zayo Network
Site-020008,Acct-000700,Bldg-317293,Denver,3400 Youngfield St,Wheat Ridge,CO,80033,1044.55,Not on Zayo Network
Site-020009,Acct-000700,Bldg-317294,Atlanta,6442 Highway 85,Riverdale,GA,30274,8957.05,Not on Zayo Network
Site-020010,Acct-001366,Bldg-289508,Dallas,316 N College St,Waxahachie,TX,75165,93970.57,Not on Zayo Network
Site-020011,Acct-001366,Bldg-289986,Atlanta,335 Riverside Pkwy,Austell,GA,30168,6.7,Not on Zayo Network
Site-020012,Acct-000700,Bldg-316891,Atlanta,64 Waleska St,Canton,GA,30114,73471.66,Not on Zayo Network
Site-020013,Acct-001366,Bldg-289637,Dallas,3209 Wood Dr,Garland,TX,75041,13685.9,Not on Zayo Network
Site-020014,Acct-000700,Bldg-317314,Denver,6445 W 120th Ave,Broomfield,CO,80020,117.72,Not on Zayo Network
Site-020015,Acct-000700,Bldg-317308,Dallas,6445 McCart Ave,Fort Worth,TX,76133,6776.7,Not on Zayo Network
Site-020016,Acct-001366,Bldg-290037,Atlanta,3390 Venture Pkwy,Duluth,GA,30096,1446.74,Not on Zayo Network
Site-020017,Acct-000700,Bldg-316945,Denver,6400 W 120th Ave,Broomfield,CO,80020,209.74,Not on Zayo Network
Site-020018,Acct-000700,Bldg-316912,Dallas,1107 E Ennis Ave,Ennis,TX,75119,146458.39,Not on Zayo Network
Site-020019,Acct-001366,Bldg-290018,Atlanta,3370 Sugarloaf Pkwy,Lawrenceville,GA,30044,26223.03,Not on Zayo Network
Site-020020,Acct-001366,Bldg-290019,Atlanta,3375 Centerville Hwy,Snellville,GA,30039,97,Not on Zayo Network
Site-020021,Acct-000700,Bldg-316926,Atlanta,6400 Highway 92,Acworth,GA,30102,18205.16,Not on Zayo Network
Site-020022,Acct-001366,Bldg-289559,Atlanta,3197 Lower Burris Rd,Canton,GA,30114,102926.63,Not on Zayo Network
Site-020023,Acct-001366,Bldg-290080,Atlanta,3400 Northlake Pkwy NE,Atlanta,GA,30345,1852.91,Not on Zayo Network
Site-020024,Acct-001366,Bldg-290120,Dallas,3416 Enterprise Dr,Rowlett,TX,75088,30202.43,Not on Zayo Network
Site-020025,Acct-000700,Bldg-317605,Atlanta,650 Glynn St N,Fayetteville,GA,30214,49785.31,Not on Zayo Network
Site-020026,Acct-001366,Bldg-290066,Atlanta,340 Patton Dr SW,Atlanta,GA,30336,4318.19,Not on Zayo Network
Site-020027,Acct-001366,Bldg-290075,Dallas,3400 Coit Rd,Plano,TX,75075,570.26,Not on Zayo Network
Site-020028,Acct-001366,Bldg-290084,Dallas,3401 Avenue D,Arlington,TX,76011,1078.84,Not on Zayo Network
Site-020029,Acct-001366,Bldg-290095,Atlanta,3402 Piedmont Rd NE,Atlanta,GA,30305,232.32,Not on Zayo Network
Site-020030,Acct-000700,Bldg-316987,Denver,11084 Leroy Dr,Denver,CO,80233,932.13,Not on Zayo Network
Site-020031,Acct-001366,Bldg-289669,Dallas,3217 E California Pkwy,Fort Worth,TX,76119,6700.61,Not on Zayo Network
Site-020032,Acct-000700,Bldg-320475,Dallas,6828 Coit Rd,Plano,TX,75023,8017.81,Not on Zayo Network
Site-020033,Acct-001366,Bldg-293111,Dallas,5055 Norwood Rd,Dallas,TX,75247,4985.11,Not on Zayo Network
Site-020034,Acct-000700,Bldg-320433,Dallas,1204 W Moore Ave,Terrell,TX,75160,82326.65,Not on Zayo Network
Site-020035,Acct-000700,Bldg-320035,Denver,3705 E 104th Ave,Denver,CO,80233,788.22,Not on Zayo Network
Site-020036,Acct-000700,Bldg-320444,Denver,12043 W Alameda Pkwy,Denver,CO,80228,6207.31,Not on Zayo Network
Site-020037,Acct-000745,Bldg-293600,Atlanta,5356 Georgia Highway 85,Forest Park,GA,30297,172.7,Not on Zayo Network
Site-020038,Acct-001366,Bldg-293600,Atlanta,5356 Georgia Highway 85,Forest Park,GA,30297,172.7,Not on Zayo Network
Site-020039,Acct-001366,Bldg-293613,Dallas,5375 Lebanon Rd,Frisco,TX,75034,11496.91,Not on Zayo Network
Site-020040,Acct-001366,Bldg-293141,Atlanta,508 Main St NE,Atlanta,GA,30324,971.68,Not on Zayo Network
Site-020041,Acct-001366,Bldg-293645,Dallas,5401 Green Park Dr,Irving,TX,75038,3558.31,Not on Zayo Network
Site-020042,Acct-000700,Bldg-320058,Atlanta,12 Cobb Pkwy N,Marietta,GA,30062,34.89,Not on Zayo Network
Site-020043,Acct-001366,Bldg-293159,Atlanta,5094 Lombard Rd,Ellenwood,GA,30294,45552.61,Build in Progress
Site-020044,Acct-001366,Bldg-293244,Atlanta,5136 Southridge Pkwy,Atlanta,GA,30349,3284.31,Not on Zayo Network
Site-020045,Acct-001366,Bldg-293651,Dallas,5401 W Rosedale St,Fort Worth,TX,76107,3490.82,Not on Zayo Network
Site-020046,Acct-000055,Bldg-293184,Atlanta,510 Plaza Dr,Atlanta,GA,30349,1096.05,Not on Zayo Network
Site-020047,Acct-001366,Bldg-293184,Atlanta,510 Plaza Dr,Atlanta,GA,30349,1096.05,Not on Zayo Network
Site-020048,Acct-000700,Bldg-320540,Dallas,6851 West Fwy,Fort Worth,TX,76116,2984.22,Not on Zayo Network
Site-020049,Acct-001366,Bldg-293942,Atlanta,561 Airport South Pkwy,Atlanta,GA,30349,7825.35,Not on Zayo Network
Site-020050,Acct-001366,Bldg-293659,Atlanta,5408 New Peachtree Rd,Atlanta,GA,30341,10888.25,Not on Zayo Network
Site-020051,Acct-001366,Bldg-293204,Dallas,5101 Highland Place Dr,Dallas,TX,75236,1816.54,Not on Zayo Network
Site-020052,Acct-000700,Bldg-320526,Atlanta,685 Duluth Hwy,Lawrenceville,GA,30046,24053.26,Not on Zayo Network
Site-020053,Acct-001366,Bldg-293726,Denver,5490 Crown Blvd,Denver,CO,80239,3680.48,Not on Zayo Network
Site-020054,Acct-001366,Bldg-293223,Atlanta,5116 S Royal Atlanta Dr,Tucker,GA,30084,9857.42,Not on Zayo Network
Site-020055,Acct-000700,Bldg-320542,Dallas,6852 Shadybrook Ln,Dallas,TX,75231,601.2,Not on Zayo Network
Site-020056,Acct-001366,Bldg-293229,Dallas,512 E Dallas Rd,Grapevine,TX,76051,3142.31,Not on Zayo Network
Site-020057,Acct-001366,Bldg-293273,Atlanta,5151 Annistown Rd,Stone Mountain,GA,30087,31078.81,Not on Zayo Network
Site-020058,Acct-001366,Bldg-293699,Atlanta,5445 Old Dixie Hwy,Forest Park,GA,30297,3330.65,Not on Zayo Network
Site-020059,Acct-001366,Bldg-293238,Dallas,5125 Wichita St,Fort Worth,TX,76119,3973.05,Not on Zayo Network
Site-020060,Acct-001339,Bldg-273906,Dallas,3115 W Pipeline Rd,Euless,TX,76040,2203.93,Not on Zayo Network
Site-020061,Acct-001339,Bldg-273900,Dallas,325 Carolyn Dr,Bedford,TX,76021,11899.21,Not on Zayo Network
Site-020062,Acct-001339,Bldg-273901,Dallas,3000 Martin Dr,Bedford,TX,76021,232.51,Not on Zayo Network
Site-020063,Acct-001339,Bldg-273902,Dallas,306 Airport Fwy,Euless,TX,76039,787.24,Not on Zayo Network
Site-020064,Acct-001339,Bldg-273903,Dallas,2601 Shady Brook Dr,Bedford,TX,76021,1566.03,Not on Zayo Network
Site-020065,Acct-001339,Bldg-273904,Dallas,2400 Cummings Dr,Bedford,TX,76021,1841.78,Not on Zayo Network
Site-020066,Acct-001339,Bldg-273922,Dallas,605 S Main St,Euless,TX,76040,2830.66,Not on Zayo Network
Site-020067,Acct-002565,Bldg-273674,Dallas,4616 Bardin Rd,Grand Prairie,TX,75052,11699.55,Not on Zayo Network
Site-020068,Acct-003479,Bldg-274079,Dallas,500 Country Club Dr,Arlington,TX,76002,9820.23,Not on Zayo Network
Site-020069,Acct-002565,Bldg-273676,Dallas,2800 Reforma Dr,Grand Prairie,TX,75052,15453.77,Not on Zayo Network
Site-020070,Acct-002565,Bldg-273677,Dallas,301 W Warrior Trl,Grand Prairie,TX,75052,16513.78,Not on Zayo Network
Site-020071,Acct-002565,Bldg-273678,Dallas,305 W Warrior Trl,Grand Prairie,TX,75052,16502.03,Not on Zayo Network
Site-020072,Acct-002565,Bldg-273679,Dallas,3501 Mark Dr,Grand Prairie,TX,75052,19519.37,Not on Zayo Network
Site-020073,Acct-003479,Bldg-274045,Dallas,902 E Broad St,Mansfield,TX,76063,11192.78,Not on Zayo Network
Site-020074,Acct-003479,Bldg-274038,Dallas,3001 E Broad St,Mansfield,TX,76063,103.38,Not on Zayo Network
Site-020075,Acct-002565,Bldg-273680,Dallas,401 E Grand Prairie Rd,Grand Prairie,TX,75051,990.49,Not on Zayo Network
Site-020076,Acct-002565,Bldg-273675,Dallas,3150 Waterwood Dr,Grand Prairie,TX,75052,12037.22,Not on Zayo Network
Site-020077,Acct-002565,Bldg-273684,Dallas,525 NE 15th St,Grand Prairie,TX,75050,1097,Not on Zayo Network
Site-020078,Acct-002565,Bldg-273685,Dallas,2099 Walnut St,Grand Prairie,TX,75050,4702.88,Not on Zayo Network
Site-020079,Acct-000004,Bldg-274064,Dallas,1520 N Walnut Creek Dr,Mansfield,TX,76063,14157.65,Not on Zayo Network
Site-020080,Acct-003479,Bldg-274064,Dallas,1520 N Walnut Creek Dr,Mansfield,TX,76063,14157.65,Not on Zayo Network
Site-020081,Acct-003479,Bldg-274070,Dallas,6080 Mirabella Blvd,Grand Prairie,TX,75052,19305.81,Not on Zayo Network
Site-020082,Acct-003479,Bldg-274065,Dallas,2900 E Broad St,Mansfield,TX,76063,6.98,Not on Zayo Network
Site-020083,Acct-003479,Bldg-274071,Dallas,2491 Gertie Barrett Rd,Mansfield,TX,76063,27452.19,Not on Zayo Network
Site-020084,Acct-003479,Bldg-274072,Dallas,701 S Holland Rd,Mansfield,TX,76063,9596.34,Not on Zayo Network
Site-020085,Acct-003479,Bldg-274078,Dallas,7501 Calender Rd,Arlington,TX,76001,26454.52,Not on Zayo Network
Site-020086,Acct-003479,Bldg-274073,Dallas,4500 E Broad St,Mansfield,TX,76063,9101.91,Not on Zayo Network
Site-020087,Acct-003479,Bldg-274080,Dallas,7700 S Watson Rd,Arlington,TX,76002,18734.07,Not on Zayo Network
Site-020088,Acct-003479,Bldg-274081,Dallas,900 Eden Rd,Arlington,TX,76001,20293.07,Not on Zayo Network
Site-020089,Acct-003479,Bldg-274075,Dallas,3140 S Camino Lagos,Grand Prairie,TX,75054,10606.99,Not on Zayo Network
Site-020090,Acct-003479,Bldg-274076,Dallas,2607 N Grand Peninsula Dr,Grand Prairie,TX,75054,17854.73,Not on Zayo Network
Site-020091,Acct-003479,Bldg-274083,Dallas,280 Nelson Wyatt Rd,Mansfield,TX,76063,25469.88,Not on Zayo Network
Site-020092,Acct-003479,Bldg-274077,Dallas,7400 S Watson Rd,Arlington,TX,76002,19237.92,Not on Zayo Network
Site-020093,Acct-001339,Bldg-273856,Dallas,525 Billie Ruth Ln,Hurst,TX,76053,3584.56,Not on Zayo Network
Site-020094,Acct-003083,Bldg-273779,Atlanta,3305 Breckinridge Blvd,Duluth,GA,30096,160.64,Not on Zayo Network
Site-020095,Acct-001339,Bldg-273795,Dallas,3001 Harwood Rd,Bedford,TX,76021,14.07,Not on Zayo Network
Site-020096,Acct-001339,Bldg-273796,Dallas,700 Ranger St,Euless,TX,76040,1629.46,Not on Zayo Network
Site-020097,Acct-001339,Bldg-273895,Dallas,409 N Ector Dr,Euless,TX,76039,2668.51,Not on Zayo Network
Site-020098,Acct-001339,Bldg-273858,Dallas,501 Precinct Line Rd,Hurst,TX,76053,2960.8,Not on Zayo Network
Site-020099,Acct-001339,Bldg-273861,Dallas,501 Bellaire Dr,Hurst,TX,76053,3002.09,Not on Zayo Network
Site-020100,Acct-001339,Bldg-273857,Dallas,500 Harmon Rd,Hurst,TX,76053,2699.55,Not on Zayo Network
Site-020101,Acct-001339,Bldg-273873,Dallas,8850 Elbe Trl,Fort Worth,TX,76118,3874.64,Not on Zayo Network
Site-020102,Acct-001339,Bldg-273871,Dallas,500 N Industrial Blvd,Euless,TX,76039,4485.32,Not on Zayo Network
Site-020103,Acct-001339,Bldg-273872,Dallas,420 Wilshire Dr,Euless,TX,76040,2290.23,Not on Zayo Network
Site-020104,Acct-001630,Bldg-274451,Dallas,3811 Richman Dr,Mesquite,TX,75150,1987.18,Not on Zayo Network
Site-020105,Acct-001630,Bldg-274444,Dallas,18201 Lyndon B Johnson Fwy,Mesquite,TX,75150,465.51,Not on Zayo Network
Site-020106,Acct-001630,Bldg-274743,Dallas,2300 Sandy Ln,Mesquite,TX,75149,6531.78,Not on Zayo Network
Site-020107,Acct-001630,Bldg-274748,Dallas,2424 Larchmont Dr,Mesquite,TX,75150,6240.77,Not on Zayo Network
Site-020108,Acct-000036,Bldg-274750,Dallas,2351 Edwards Church Rd,Mesquite,TX,75181,3930.71,Not on Zayo Network
Site-020109,Acct-001630,Bldg-274750,Dallas,2351 Edwards Church Rd,Mesquite,TX,75181,3930.71,Not on Zayo Network
Site-020110,Acct-001630,Bldg-274751,Dallas,2300 Mesquite Valley Rd,Mesquite,TX,75149,2453.62,Not on Zayo Network
Site-020111,Acct-001630,Bldg-274752,Dallas,4836 Shands Dr,Mesquite,TX,75150,1348.42,Not on Zayo Network
Site-020112,Acct-001630,Bldg-274746,Dallas,2500 Memorial Blvd,Mesquite,TX,75149,5947.26,Not on Zayo Network
Site-020113,Acct-001630,Bldg-274749,Dallas,2525 Helen Ln,Mesquite,TX,75181,4924.12,Not on Zayo Network
Site-020114,Acct-001630,Bldg-274747,Dallas,3230 Karla Dr,Mesquite,TX,75150,1114.68,Not on Zayo Network
Site-020115,Acct-001630,Bldg-274754,Dallas,2701 Sybil Dr,Mesquite,TX,75149,2232.63,Not on Zayo Network
Site-020116,Acct-001630,Bldg-274760,Dallas,707 Purple Sage Trl,Mesquite,TX,75149,5920.38,Not on Zayo Network
Site-020117,Acct-001630,Bldg-274770,Dallas,2100 Crest Park Dr,Mesquite,TX,75149,617.27,Not on Zayo Network
Site-020118,Acct-001630,Bldg-274426,Dallas,3900 N Galloway Ave,Mesquite,TX,75150,1691.37,Not on Zayo Network
Site-020119,Acct-001630,Bldg-274421,Dallas,3020 Poteet Dr,Mesquite,TX,75150,5206.34,Not on Zayo Network
Site-020120,Acct-001630,Bldg-274786,Dallas,3025 Hickory Tree Rd,Balch Springs,TX,75180,1222.16,Not on Zayo Network
Site-020121,Acct-001630,Bldg-274422,Dallas,729 Wilkinson Dr,Mesquite,TX,75149,1518.94,Not on Zayo Network
Site-020122,Acct-001630,Bldg-274423,Dallas,3300 Ridge Ranch Rd,Mesquite,TX,75181,4870.78,Not on Zayo Network
Site-020123,Acct-001630,Bldg-274795,Dallas,2600 Bamboo St,Mesquite,TX,75150,2837.88,Not on Zayo Network
Site-020124,Acct-001630,Bldg-274429,Dallas,2675 Bear Dr,Mesquite,TX,75181,615.36,Not on Zayo Network
Site-020125,Acct-001630,Bldg-274424,Dallas,630 Stroud Ln,Garland,TX,75043,8065.48,Not on Zayo Network
Site-020126,Acct-001630,Bldg-274425,Dallas,3300 Poteet Dr,Mesquite,TX,75150,1567.07,Not on Zayo Network
Site-020127,Acct-001630,Bldg-274431,Dallas,328 E Newsom St,Mesquite,TX,75149,1148.34,Not on Zayo Network
Site-020128,Acct-001630,Bldg-274801,Dallas,517 Via Avenida,Mesquite,TX,75150,12893.87,Not on Zayo Network
Site-020129,Acct-001630,Bldg-274441,Dallas,3535 Stephens Green Dr,Mesquite,TX,75150,7234.73,Not on Zayo Network
Site-020130,Acct-001630,Bldg-274812,Dallas,3500 Pioneer Rd,Balch Springs,TX,75180,407.59,Not on Zayo Network
Site-020131,Acct-000004,Bldg-274443,Dallas,3300 E Cartwright Rd,Mesquite,TX,75181,792.1,Not on Zayo Network
Site-020132,Acct-001630,Bldg-274443,Dallas,3300 E Cartwright Rd,Mesquite,TX,75181,792.1,Not on Zayo Network
Site-020133,Acct-001630,Bldg-274445,Dallas,3700 S Belt Line Rd,Mesquite,TX,75181,54.46,Not on Zayo Network
Site-020134,Acct-001630,Bldg-274446,Dallas,3719 Moon Dr,Mesquite,TX,75150,9369.61,Not on Zayo Network
Site-020135,Acct-001630,Bldg-274453,Dallas,912 Cascade St,Mesquite,TX,75149,3562.42,Not on Zayo Network
Site-020136,Acct-001630,Bldg-274447,Dallas,1208 New Market Rd,Mesquite,TX,75149,3985.39,Not on Zayo Network
Site-020137,Acct-001630,Bldg-274454,Dallas,200 Clary Dr,Mesquite,TX,75149,3279.32,Not on Zayo Network
Site-020138,Acct-001630,Bldg-274455,Dallas,4621 Gleneagle St,Mesquite,TX,75150,550.24,Not on Zayo Network
Site-020139,Acct-001630,Bldg-274448,Dallas,300 E Davis St,Mesquite,TX,75149,1091.36,Not on Zayo Network
Site-020140,Acct-001630,Bldg-274456,Dallas,2701 Chisolm Trl,Mesquite,TX,75150,1629.11,Not on Zayo Network
Site-020141,Acct-001630,Bldg-274449,Dallas,919 Green Canyon Dr,Mesquite,TX,75150,1425.4,Not on Zayo Network
