Opportunity ID,Account ID,StageName,IsClosed,IsWon,CreatedDate,Term in Months,Service,Opportunity Type,Product Group,Building ID,Market,Street Address,City,State,Postal Code,Network Proximity,On Zayo Network Status
Opp-002602,Acct-000480,1 - Working,false,false,1/10/17,24,,New Service,Wavelengths - Long Haul,Bldg-038523,Atlanta,375 Riverside Pkwy,Lithia Springs,GA,30122,274.12,On Zayo Network
Opp-002603,Acct-001288,1 - Working,false,false,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-129428,Atlanta,3790 Ashford Dunwoody Rd NE,Atlanta,GA,30319,5112.75,Not on Zayo Network
Opp-002603,Acct-001288,1 - Working,false,false,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-489102,Atlanta,2401 Lake Park Dr SE,Smyrna,GA,30080,335.42,Not on Zayo Network
Opp-002603,Acct-001288,1 - Working,false,false,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-199555,Atlanta,680 W Peachtree St NE,Atlanta,GA,30308,93.39,Not on Zayo Network
Opp-002603,Acct-001288,1 - Working,false,false,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-449209,Atlanta,4449 Northside Dr NW,Atlanta,GA,30327,,Not on Zayo Network
Opp-002603,Acct-001288,1 - Working,false,false,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-507216,Atlanta,2855 Briarcliff Rd NE,Atlanta,GA,30329,261.3,Not on Zayo Network
Opp-002603,Acct-001288,1 - Working,false,false,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-511593,Atlanta,11320 Woodstock Rd,Roswell,GA,30075,,Not on Zayo Network
Opp-002603,Acct-001288,1 - Working,false,false,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-511594,Atlanta,46 Peachtree Way NE,Atlanta,GA,30305,430.16,Not on Zayo Network
Opp-002603,Acct-001288,1 - Working,false,false,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-511596,Atlanta,4820 Long Island Dr NE,Atlanta,GA,30342,3415.51,Not on Zayo Network
Opp-002603,Acct-001288,1 - Working,false,false,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-511597,Atlanta,3380 Old Alabama Rd,Alpharetta,GA,30022,,Not on Zayo Network
Opp-002603,Acct-001288,1 - Working,false,false,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-511603,Atlanta,11340 Woodstock Rd,Roswell,GA,30075,,Not on Zayo Network
Opp-002603,Acct-001288,1 - Working,false,false,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-511604,Atlanta,801 Tom Smith Rd SW,Lilburn,GA,30047,,Not on Zayo Network
Opp-002603,Acct-001288,1 - Working,false,false,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-511599,Atlanta,4635 River Green Pkwy,Duluth,GA,30096,1904.48,Not on Zayo Network
Opp-002603,Acct-001288,1 - Working,false,false,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-511605,Atlanta,240 Arnold St,Atlanta,GA,30354,1021.22,Not on Zayo Network
Opp-002603,Acct-001288,1 - Working,false,false,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-511600,Atlanta,861 Highway 279,Fairburn,GA,30213,,Not on Zayo Network
Opp-002603,Acct-001288,1 - Working,false,false,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-511606,Atlanta,81 Lacy St NW,Marietta,GA,30060,881,Not on Zayo Network
Opp-002603,Acct-001288,1 - Working,false,false,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-511601,Atlanta,1320 Hearst Dr NE,Atlanta,GA,30319,,Not on Zayo Network
Opp-002603,Acct-001288,1 - Working,false,false,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-511602,Atlanta,211 Kirkley Rd,Tyrone,GA,30290,,Not on Zayo Network
Opp-002603,Acct-001288,1 - Working,false,false,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-511608,Atlanta,7171 Glenridge Dr,Atlanta,GA,30328,1300.11,Not on Zayo Network
Opp-002603,Acct-001288,1 - Working,false,false,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-511610,Atlanta,2560 Tilson Rd,Decatur,GA,30032,,Not on Zayo Network
Opp-002603,Acct-001288,1 - Working,false,false,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-511611,Atlanta,2674 Johnson Rd NE,Atlanta,GA,30345,1053.66,Not on Zayo Network
Opp-002603,Acct-001288,1 - Working,false,false,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-511612,Atlanta,630 W Ponce De Leon Ave,Decatur,GA,30030,,Not on Zayo Network
Opp-002603,Acct-001288,1 - Working,false,false,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-511613,Atlanta,1618 Ben King Rd NW,Kennesaw,GA,30144,,Not on Zayo Network
Opp-002604,Acct-001289,1 - Working,false,false,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-061984,Atlanta,7447 Roswell Rd,Atlanta,GA,30328,460.94,Not on Zayo Network
Opp-002604,Acct-001289,1 - Working,false,false,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-075779,Atlanta,5900 Raider Dr,Atlanta,GA,30328,804.07,On Zayo Network
Opp-002604,Acct-001289,1 - Working,false,false,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-075791,Atlanta,86 School Dr,Alpharetta,GA,30009,1386.23,Not on Zayo Network
Opp-002604,Acct-001289,1 - Working,false,false,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-075425,Atlanta,10665 Haynes Bridge Rd,Alpharetta,GA,30022,3000,Not on Zayo Network
Opp-002604,Acct-001289,1 - Working,false,false,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-090408,Atlanta,11595 King Rd,Roswell,GA,30075,13257.45,Build in Progress
Opp-002604,Acct-001289,1 - Working,false,false,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-090598,Atlanta,2370 Union Rd SW,Atlanta,GA,30331,2988.84,Not on Zayo Network
Opp-002604,Acct-001289,1 - Working,false,false,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-103236,Atlanta,5270 Northfield Blvd,Atlanta,GA,30349,2130.39,On Zayo Network
Opp-002604,Acct-001289,1 - Working,false,false,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-107075,Atlanta,9310 Scott Rd,Roswell,GA,30076,1503.72,On Zayo Network
Opp-002604,Acct-001289,1 - Working,false,false,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-132359,Atlanta,450 Northridge Pkwy,Atlanta,GA,30350,1128.04,Not on Zayo Network
Opp-002604,Acct-001289,1 - Working,false,false,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-138195,Atlanta,6201 Powers Ferry Rd,Atlanta,GA,30339,176.85,Not on Zayo Network
Opp-002604,Acct-001289,1 - Working,false,false,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-224879,Atlanta,10525 Woodstock Rd,Roswell,GA,30075,3957.48,Not on Zayo Network
Opp-002604,Acct-001289,1 - Working,false,false,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-224880,Atlanta,10625 Parsons Rd,Duluth,GA,30097,933.68,Not on Zayo Network
Opp-002604,Acct-001289,1 - Working,false,false,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-224875,Atlanta,10200 Wooten Rd,Roswell,GA,30076,1424.81,Not on Zayo Network
Opp-002604,Acct-001289,1 - Working,false,false,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-224881,Atlanta,10700 Crabapple Rd,Roswell,GA,30075,3803.12,Not on Zayo Network
Opp-002604,Acct-001289,1 - Working,false,false,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-224876,Atlanta,10215 Medlock Bridge Pkwy,Alpharetta,GA,30022,2917.27,Not on Zayo Network
Opp-002604,Acct-001289,1 - Working,false,false,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-224882,Atlanta,10795 Rogers Cir,Duluth,GA,30097,10766.02,Not on Zayo Network
Opp-002604,Acct-001289,1 - Working,false,false,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-224877,Atlanta,10495 Jones Bridge Rd,Alpharetta,GA,30022,4769,Not on Zayo Network
Opp-002604,Acct-001289,1 - Working,false,false,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-224883,Atlanta,10885 Rogers Cir,Duluth,GA,30097,9370.98,Not on Zayo Network
Opp-002604,Acct-001289,1 - Working,false,false,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-224878,Atlanta,1050 Heards Ferry Rd,Atlanta,GA,30328,1300.86,Not on Zayo Network
Opp-002604,Acct-001289,1 - Working,false,false,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-224884,Atlanta,11290 Elkins Rd,Roswell,GA,30076,2276.96,Not on Zayo Network
Opp-002604,Acct-001289,1 - Working,false,false,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-224885,Atlanta,1130 Spalding Dr,Atlanta,GA,30350,3075.12,Not on Zayo Network
Opp-002604,Acct-001289,1 - Working,false,false,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-224891,Atlanta,130 W Spalding Dr,Atlanta,GA,30328,3711.44,Not on Zayo Network
Opp-002604,Acct-001289,1 - Working,false,false,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-224886,Atlanta,11770 E Fox Ct,Alpharetta,GA,30005,7592.73,Not on Zayo Network
Opp-002604,Acct-001289,1 - Working,false,false,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-224887,Atlanta,11895 Mountain Park Rd,Roswell,GA,30075,20200.72,Not on Zayo Network
Opp-002604,Acct-001289,1 - Working,false,false,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-224893,Atlanta,13060 Cogburn Rd,Alpharetta,GA,30004,2332.6,Not on Zayo Network
Opp-002604,Acct-001289,1 - Working,false,false,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-224888,Atlanta,12025 Etris Rd,Roswell,GA,30075,8977.73,Not on Zayo Network
Opp-002604,Acct-001289,1 - Working,false,false,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-224894,Atlanta,13080 Cogburn Rd,Alpharetta,GA,30004,1820.07,Not on Zayo Network
Opp-002604,Acct-001289,1 - Working,false,false,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-224889,Atlanta,12775 Birmingham Hwy,Alpharetta,GA,30004,11039.12,Not on Zayo Network
Opp-002604,Acct-001289,1 - Working,false,false,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-224895,Atlanta,13855 Providence Rd,Alpharetta,GA,30004,12905.58,Not on Zayo Network
Opp-002604,Acct-001289,1 - Working,false,false,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-224890,Atlanta,12805 Birmingham Hwy,Alpharetta,GA,30004,12133.98,Not on Zayo Network
Opp-002604,Acct-001289,1 - Working,false,false,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-224896,Atlanta,1400 Martin Rd,Roswell,GA,30076,2949.24,Not on Zayo Network
Opp-002604,Acct-001289,1 - Working,false,false,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-224897,Atlanta,14865 Birmingham Hwy,Alpharetta,GA,30004,23807.31,Not on Zayo Network
Opp-002604,Acct-001289,1 - Working,false,false,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-224898,Atlanta,1550 Warsaw Rd,Roswell,GA,30076,2438.4,Not on Zayo Network
Opp-002604,Acct-001289,1 - Working,false,false,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-224905,Atlanta,2575 Harris St,Atlanta,GA,30344,1204.05,Not on Zayo Network
Opp-002604,Acct-001289,1 - Working,false,false,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-224900,Atlanta,192 Mayfield Rd,Alpharetta,GA,30009,2080.26,Not on Zayo Network
Opp-002604,Acct-001289,1 - Working,false,false,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-224906,Atlanta,2580 Delowe Dr,Atlanta,GA,30344,344.33,Not on Zayo Network
Opp-002604,Acct-001289,1 - Working,false,false,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-224901,Atlanta,2075 Princeton Ave,Atlanta,GA,30337,1243.73,Not on Zayo Network
Opp-002604,Acct-001289,1 - Working,false,false,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-224907,Atlanta,2600 Jolly Rd,Atlanta,GA,30349,1964.78,Not on Zayo Network
Opp-002604,Acct-001289,1 - Working,false,false,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-224902,Atlanta,2301 Connally Dr,Atlanta,GA,30344,2685.96,Not on Zayo Network
Opp-002604,Acct-001289,1 - Working,false,false,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-224908,Atlanta,2626 Hogan Rd,Atlanta,GA,30344,3800.03,Not on Zayo Network
Opp-002604,Acct-001289,1 - Working,false,false,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-224903,Atlanta,2376 Headland Dr,Atlanta,GA,30344,2505.05,Not on Zayo Network
Opp-002604,Acct-001289,1 - Working,false,false,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-224909,Atlanta,2700 Holcomb Bridge Rd,Alpharetta,GA,30022,719.05,Not on Zayo Network
Opp-002604,Acct-001289,1 - Working,false,false,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-224910,Atlanta,2725 Creel Rd,Atlanta,GA,30349,9079.84,Not on Zayo Network
Opp-002604,Acct-001289,1 - Working,false,false,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-224917,Atlanta,3055 Kimball Bridge Rd,Alpharetta,GA,30022,2131.3,Not on Zayo Network
Opp-002604,Acct-001289,1 - Working,false,false,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-224911,Atlanta,2745 Stone Rd,Atlanta,GA,30344,2444.74,Not on Zayo Network
Opp-002604,Acct-001289,1 - Working,false,false,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-224912,Atlanta,2800 Burdett Rd,Atlanta,GA,30349,4433.96,Not on Zayo Network
Opp-002604,Acct-001289,1 - Working,false,false,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-224918,Atlanta,3250 Hammarskjold Dr,Atlanta,GA,30344,3954.36,Not on Zayo Network
Opp-002604,Acct-001289,1 - Working,false,false,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-224913,Atlanta,2809 Blount St,Atlanta,GA,30344,4167.07,Not on Zayo Network
Opp-002604,Acct-001289,1 - Working,false,false,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-224919,Atlanta,3310 Stonewall Tell Rd,Atlanta,GA,30349,8486.23,Not on Zayo Network
Opp-002604,Acct-001289,1 - Working,false,false,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-224914,Atlanta,2845 Bethany Bnd,Alpharetta,GA,30004,8042.89,Not on Zayo Network
Opp-002604,Acct-001289,1 - Working,false,false,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-224920,Atlanta,3340 W Stubbs Rd,Atlanta,GA,30349,8418.53,Not on Zayo Network
Opp-002604,Acct-001289,1 - Working,false,false,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-224922,Atlanta,3440 N Fulton Ave,Atlanta,GA,30354,615.54,Not on Zayo Network
Opp-002604,Acct-001289,1 - Working,false,false,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-224916,Atlanta,2861 Lakeshore Dr,Atlanta,GA,30337,614.52,Not on Zayo Network
Opp-002604,Acct-001289,1 - Working,false,false,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-224930,Atlanta,4110 Old Alabama Rd,Alpharetta,GA,30022,8323.15,Not on Zayo Network
Opp-002604,Acct-001289,1 - Working,false,false,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-224925,Atlanta,3595 Webb Bridge Rd,Alpharetta,GA,30005,784.42,Not on Zayo Network
Opp-002604,Acct-001289,1 - Working,false,false,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-224931,Atlanta,4345 Welcome All Rd SW,Atlanta,GA,30349,8701.48,Not on Zayo Network
Opp-002604,Acct-001289,1 - Working,false,false,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-224926,Atlanta,3605 Main St,Atlanta,GA,30337,303.7,Not on Zayo Network
Opp-002604,Acct-001289,1 - Working,false,false,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-224932,Atlanta,4375 Kimball Bridge Rd,Alpharetta,GA,30022,413.59,Not on Zayo Network
Opp-002604,Acct-001289,1 - Working,false,false,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-224927,Atlanta,3995 Webb Bridge Rd,Alpharetta,GA,30005,4495.85,Not on Zayo Network
Opp-002604,Acct-001289,1 - Working,false,false,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-224933,Atlanta,4455 Webb Bridge Rd,Alpharetta,GA,30005,3246.63,Not on Zayo Network
Opp-002604,Acct-001289,1 - Working,false,false,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-224928,Atlanta,405 Cumming St,Alpharetta,GA,30004,2454.06,Not on Zayo Network
Opp-002604,Acct-001289,1 - Working,false,false,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-224934,Atlanta,4600 Scarborough Rd,Atlanta,GA,30349,6182.67,Not on Zayo Network
Opp-002604,Acct-001289,1 - Working,false,false,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-224935,Atlanta,505 Carlton Rd,Palmetto,GA,30268,51364.84,Not on Zayo Network
Opp-002604,Acct-001289,1 - Working,false,false,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-224936,Atlanta,5150 Taylor Rd,Alpharetta,GA,30022,4904.74,Not on Zayo Network
Opp-002604,Acct-001289,1 - Working,false,false,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-224937,Atlanta,520 Greenland Rd,Atlanta,GA,30342,1698.22,Not on Zayo Network
Opp-002604,Acct-001289,1 - Working,false,false,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-224943,Atlanta,5575 Abbotts Bridge Rd,Duluth,GA,30097,6334.74,Not on Zayo Network
Opp-002604,Acct-001289,1 - Working,false,false,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-224938,Atlanta,5230 Taylor Rd,Alpharetta,GA,30022,4441.55,Not on Zayo Network
Opp-002604,Acct-001289,1 - Working,false,false,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-224944,Atlanta,5575 State Bridge Rd,Alpharetta,GA,30022,417.81,Not on Zayo Network
Opp-002604,Acct-001289,1 - Working,false,false,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-224939,Atlanta,5320 Campbellton Rd SW,Atlanta,GA,30331,4204.9,Not on Zayo Network
Opp-002604,Acct-001289,1 - Working,false,false,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-224945,Atlanta,5790 Feldwood Rd,Atlanta,GA,30349,559.22,Not on Zayo Network
Opp-002604,Acct-001289,1 - Working,false,false,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-224940,Atlanta,5340 S Trimble Rd,Atlanta,GA,30342,1816.15,Not on Zayo Network
Opp-002604,Acct-001289,1 - Working,false,false,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-224946,Atlanta,5880 Findley Chase Dr,Duluth,GA,30097,2981.25,Not on Zayo Network
Opp-002604,Acct-001289,1 - Working,false,false,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-224941,Atlanta,5400 Campbellton Rd SW,Atlanta,GA,30331,3951.19,Not on Zayo Network
Opp-002604,Acct-001289,1 - Working,false,false,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-224947,Atlanta,5920 Sandy Springs Cir,Atlanta,GA,30328,669.51,Not on Zayo Network
Opp-002604,Acct-001289,1 - Working,false,false,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-224942,Atlanta,5530 State Bridge Rd,Alpharetta,GA,30022,676.73,Not on Zayo Network
Opp-002604,Acct-001289,1 - Working,false,false,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-224948,Atlanta,5925 Old Carriage Dr,Atlanta,GA,30349,4785.04,Not on Zayo Network
Opp-002604,Acct-001289,1 - Working,false,false,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-224949,Atlanta,6110 Dodson Rd,Union City,GA,30291,6798.45,Not on Zayo Network
Opp-002604,Acct-001289,1 - Working,false,false,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-224951,Atlanta,6201 Connell Rd,Atlanta,GA,30349,5026.57,Not on Zayo Network
Opp-002604,Acct-001289,1 - Working,false,false,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-224950,Atlanta,6115 Wilson Rd,Duluth,GA,30097,2791.64,Not on Zayo Network
Opp-002604,Acct-001289,1 - Working,false,false,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-224953,Atlanta,7040 Rivertown Rd,Fairburn,GA,30213,32229.65,Not on Zayo Network
Opp-002604,Acct-001289,1 - Working,false,false,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-224954,Atlanta,7155 Hall Rd,Fairburn,GA,30213,26803.66,Not on Zayo Network
Opp-002604,Acct-001289,1 - Working,false,false,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-224955,Atlanta,7220 Oakley Ter,Union City,GA,30291,11411.53,Not on Zayo Network
Opp-002604,Acct-001289,1 - Working,false,false,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-224956,Atlanta,7250 Hall Rd,Fairburn,GA,30213,21743.06,Not on Zayo Network
Opp-002604,Acct-001289,1 - Working,false,false,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-224957,Atlanta,7405 Herndon Rd,Fairburn,GA,30213,35649.32,Not on Zayo Network
Opp-002604,Acct-001289,1 - Working,false,false,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-224963,Atlanta,8261 Ison Rd,Atlanta,GA,30350,565.26,Not on Zayo Network
Opp-002604,Acct-001289,1 - Working,false,false,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-224958,Atlanta,7415 Herndon Rd,Fairburn,GA,30213,35723.76,Not on Zayo Network
Opp-002604,Acct-001289,1 - Working,false,false,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-224964,Atlanta,8750 Colonel Dr,Atlanta,GA,30350,3784.55,Not on Zayo Network
Opp-002604,Acct-001289,1 - Working,false,false,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-224965,Atlanta,9000 Eves Rd,Roswell,GA,30076,5835.96,Not on Zayo Network
Opp-002604,Acct-001289,1 - Working,false,false,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-224960,Atlanta,791 Mimosa Blvd,Roswell,GA,30075,448.78,Not on Zayo Network
Opp-002604,Acct-001289,1 - Working,false,false,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-224966,Atlanta,9000 Highpoint Rd,Union City,GA,30291,18105.93,Not on Zayo Network
Opp-002604,Acct-001289,1 - Working,false,false,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-224961,Atlanta,8100 Roberts Dr,Atlanta,GA,30350,2484.47,Not on Zayo Network
Opp-002604,Acct-001289,1 - Working,false,false,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-224967,Atlanta,91 Elder St,Fairburn,GA,30213,18988.86,Not on Zayo Network
Opp-002604,Acct-001289,1 - Working,false,false,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-224962,Atlanta,815 Hembree Rd,Roswell,GA,30076,2765.05,Not on Zayo Network
Opp-002604,Acct-001289,1 - Working,false,false,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-224969,Atlanta,9250 Scott Rd,Roswell,GA,30076,1541.06,Not on Zayo Network
Opp-002604,Acct-001289,1 - Working,false,false,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-224970,Atlanta,9425 Barnwell Rd,Alpharetta,GA,30022,7604.47,Not on Zayo Network
Opp-002604,Acct-001289,1 - Working,false,false,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-246121,Atlanta,5935 Feldwood Rd,Atlanta,GA,30349,719.16,Not on Zayo Network
Opp-002604,Acct-001289,1 - Working,false,false,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-247829,Atlanta,7501 Hall Rd,Fairburn,GA,30213,24449.69,Not on Zayo Network
Opp-002604,Acct-001289,1 - Working,false,false,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-247838,Atlanta,3353 Mount Olive Rd,Atlanta,GA,30344,2329.16,Not on Zayo Network
Opp-002604,Acct-001289,1 - Working,false,false,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-248879,Atlanta,4025 Flat Shoals Rd,Union City,GA,30291,1180.57,Not on Zayo Network
Opp-002604,Acct-001289,1 - Working,false,false,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-384850,Atlanta,5900 Heards Dr NW,Atlanta,GA,30328,616.08,On Zayo Network
Opp-002605,Acct-000461,4 - Closed,true,true,2/8/17,36,,New Service,Ethernet,Bldg-508240,Dallas,777 Westar Ln,Cedar Hill,TX,75104,,Not on Zayo Network
Opp-002606,Acct-000053,5 - Accepted,true,true,1/10/17,36,,New Service,Ethernet,Bldg-038242,Atlanta,5600 United Dr SE,Smyrna,GA,30082,426.83,On Zayo Network
